genes,cmp,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,pass_filter,direction
AT1G01040,M6_V6,315.304198716712,-0.841948267817101,0.271055843827032,-3.15609383066665,0.00159897413384742,0.0815476808262184,1,Down
AT1G01050,M6_V6,188.677848681152,-0.0524237397038142,0.332557087217887,-0.272302787369522,0.785389213165031,0.982703758591458,1,Down
AT1G01060,M6_V6,44.6025945534261,-0.903889434584485,0.475314764780284,2.07874700240509,0.0376406103706848,0.319945188150821,1,Down
AT1G01070,M6_V6,5.20379403147454,-0.0807491510434466,0.502129163848934,-0.0849069833827555,0.932335339902266,0.985822860247834,1,Down
AT1G01073,M6_V6,0,0,NA,NA,NA,1,1,Insignificant
AT1G01080,M6_V6,167.124246343886,0.338666185556822,0.356697693102683,0.742219201381905,0.457954536662599,0.982703758591458,1,Up
AT1G01090,M6_V6,550.449354843528,0.111420607292936,0.326335968851448,0.286877892155321,0.774205818818214,0.982703758591458,1,Up
AT1G01100,M6_V6,644.972275980205,-0.0345750345252258,0.357874775047782,-0.487162432695939,0.626143225536097,0.982703758591458,1,Down
AT1G01110,M6_V6,5.71779680583457,-0.132558001183158,0.500714207413261,0.123516926118072,0.901697771817036,0.985822860247834,1,Down
AT1G01115,M6_V6,0,0,NA,NA,NA,1,1,Insignificant
AT2G01008,M6_V6,67.800754409683,-0.0796931115298239,0.376239441251788,0.163284332759707,0.870294568996987,0.985822860247834,1,Down
AT2G01021,M6_V6,9583.3480228415,1.07498370594293,0.468570156642859,2.34053227766637,0.019256273827373,0.312481720779606,1,Up
AT2G01023,M6_V6,2.43934361912627,-0.434455237874872,0.469412071319724,-0.651012264437641,0.515038569921112,0.982703758591458,1,Down
AT3G01010,M6_V6,0,0,NA,NA,NA,1,1,Insignificant
AT3G01015,M6_V6,0.125224575701476,-0.00713441406089218,0.216754659205389,-0.222380749075525,0.82401749665997,0.982703758591458,1,Down
AT3G01020,M6_V6,0,0,NA,NA,NA,1,1,Insignificant
AT3G01030,M6_V6,0,0,NA,NA,NA,1,1,Insignificant
AT3G01040,M6_V6,144.53907892842,-0.390175810769582,0.324114223629675,-0.938331587001828,0.348074031792412,0.982703758591458,1,Down
AT3G01050,M6_V6,71.7381472996247,-0.330921814252789,0.358056034505726,-1.11165590628984,0.266286125137901,0.982703758591458,1,Down
AT3G01060,M6_V6,122.696578873229,0.29920555647936,0.412874655820881,2.57529271559134,0.0100155285762189,0.312481720779606,1,Up
AT3G01070,M6_V6,1.08420214756646,-0.266547677623077,0.35964552011722,-0.218507694306736,0.82703356396799,0.982703758591458,1,Down
AT3G01080,M6_V6,43.1766066700129,-0.262380372968813,0.476525815931769,0.0584315654392543,0.953404872132359,0.985822860247834,1,Down
AT3G01085,M6_V6,0,0,NA,NA,NA,1,1,Insignificant
AT3G01090,M6_V6,168.842529203709,-0.13623180752768,0.297316886574096,-0.436249710978682,0.662655564181868,0.982703758591458,1,Down
AT3G01100,M6_V6,81.7311042526946,-0.763666067381285,0.335148226205678,-2.1611774489019,0.0306816347114389,0.312481720779606,1,Down
AT3G01120,M6_V6,1105.36282243614,0.242157189096733,0.305553610984016,0.614842683168546,0.538658618080403,0.982703758591458,1,Up
AT3G01130,M6_V6,137.196754560654,-0.291086947549368,0.351789583967283,-1.04316383724462,0.296872418899543,0.982703758591458,1,Down
AT3G01140,M6_V6,19.3741857807295,0.204809640194253,0.465994629033294,0.396288277656011,0.69189237396242,0.982703758591458,1,Up
AT3G01150,M6_V6,90.8181131894553,-0.0619595000069814,0.358130757712125,-0.30288955266981,0.761974033371429,0.982703758591458,1,Down
AT3G01160,M6_V6,83.3387106294732,-0.164925424499822,0.357890188305634,-0.816989509814195,0.413934422943572,0.982703758591458,1,Down
AT3G01170,M6_V6,76.6759927161876,0.0520598209299804,0.369099285081287,0.220153464376989,0.825751637511137,0.982703758591458,1,Up
AT4G00005,M6_V6,0,0,NA,NA,NA,1,1,Insignificant
AT4G00020,M6_V6,11.7097343963866,-0.146298235773068,0.481579204764693,-0.515221138769251,0.606398499065052,0.982703758591458,1,Down
AT4G00026,M6_V6,54.414139316612,0.213736465361864,0.370057384022463,-0.0298860514079619,0.976157930245404,0.985822860247834,1,Up
AT4G00030,M6_V6,126.477449410671,-0.0118070098621112,0.402082499531311,-0.111155338490071,0.911493166811069,0.985822860247834,1,Down
AT4G00040,M6_V6,165.48901421955,-0.323511382997034,0.331058341518809,-1.04309840049548,0.296902721435256,0.982703758591458,1,Down
AT4G00050,M6_V6,114.558832202252,-0.218010528588144,0.461896289945599,-0.22535208352386,0.821705384705482,0.982703758591458,1,Down
AT4G00060,M6_V6,161.21978826083,-0.332400760374938,0.335906339605062,-0.855811118752689,0.392102264075471,0.982703758591458,1,Down
AT4G00070,M6_V6,0.281461453250061,0.195677348500416,0.216804776413886,0.343501249243929,0.731221401178309,0.982703758591458,1,Up
AT4G00080,M6_V6,0,0,NA,NA,NA,1,1,Insignificant
AT4G00090,M6_V6,76.849537659181,-0.539474104857813,0.348609995635289,-1.86473795663063,0.0622181436371511,0.396640665686839,1,Down
AT4G00100,M6_V6,507.331008021021,-0.193785148275979,0.343064282286448,-0.816620787430123,0.414145171834478,0.982703758591458,1,Down
AT4G00110,M6_V6,45.587638663458,0.478331847621155,0.344762968562828,1.34432645243573,0.178842845267797,0.912098510865767,1,Up
AT4G00120,M6_V6,0,0,NA,NA,NA,1,1,Insignificant
AT4G00124,M6_V6,0,0,NA,NA,NA,1,1,Insignificant
AT4G00130,M6_V6,6.21111563426231,-0.327456731833459,0.502031375050533,-0.694282879235452,0.487504825686921,0.982703758591458,1,Down
AT4G00140,M6_V6,12.3698599680571,0.164499455949209,0.478272238374671,0.455722093071981,0.648589832847848,0.982703758591458,1,Up
AT5G01010,M6_V6,409.224968874075,-0.291488957717752,0.287222989357698,-1.08307024232981,0.27877724614708,0.982703758591458,1,Down
AT5G01015,M6_V6,15.2498629356381,1.25751867062724,0.498278384808409,1.63086308680274,0.102919212151127,0.583208868856384,1,Up
AT5G01020,M6_V6,277.284794936012,-0.268026506898682,0.322931291375771,-0.873198708019161,0.382554778937696,0.982703758591458,1,Down
AT5G01030,M6_V6,60.9059559523584,-0.704502321373349,0.358359185459207,-1.74396555563878,0.0811650961802276,0.486990577081366,1,Down
AT5G01040,M6_V6,34.907459010901,-0.690367335502221,0.497801452406615,-0.756568262022321,0.44930856176271,0.982703758591458,1,Down
AT5G01050,M6_V6,1.97443041018832,-0.35814046807706,0.395640297547918,-0.453291799492511,0.650338637038324,0.982703758591458,1,Down
AT5G01060,M6_V6,0.0504973010216314,0.0111814352405557,0.216708567705367,0.216583478635265,0.828532962277446,0.982703758591458,1,Up
AT5G01070,M6_V6,0.168573509885187,-0.0134349121972169,0.21678279449363,0.216575549483747,0.828539142172797,0.982703758591458,1,Down
AT5G01075,M6_V6,8.93144321151451,0.50296322628617,0.471035060033741,0.590769096156384,0.554675144159601,0.982703758591458,1,Up
AT5G01080,M6_V6,0.0252486505108157,0.0184738868588598,0.216696934246027,0.216586329171587,0.82853074060271,0.982703758591458,1,Up
AT5G01090,M6_V6,44.4147973657482,-0.328130546703161,0.377535179765619,-0.983920487832398,0.325154609279635,0.982703758591458,1,Down
AT5G01100,M6_V6,257.213373689422,-0.61511760758642,0.407183648583589,-1.01992592653108,0.307763592445162,0.982703758591458,1,Down
AT5G01110,M6_V6,7.19459689406977,0.284721890899411,0.499877726646607,0.142645351863913,0.886570278093344,0.985822860247834,1,Up
AT5G01120,M6_V6,0.364040221091897,-0.0449397975720674,0.216957786742009,0.216556294427406,0.828554149400641,0.982703758591458,1,Down
AT5G01130,M6_V6,0,0,NA,NA,NA,1,1,Insignificant
AT5G01140,M6_V6,0,0,NA,NA,NA,1,1,Insignificant
AT5G01150,M6_V6,0,0,NA,NA,NA,1,1,Insignificant
AT5G01160,M6_V6,102.444920157222,-0.0895501202358966,0.322801286723274,-0.154768874529875,0.87700353002163,0.985822860247834,1,Down
ATCG00020,M6_V6,1704.29761096099,0.633766314937657,0.466308370989277,2.26099991523604,0.0237592623112554,0.312481720779606,1,Up
ATCG00040,M6_V6,6.78506627380525,0.176238762404051,0.484696923540742,1.13778458118517,0.255210444871881,0.982703758591458,1,Up
ATCG00050,M6_V6,0.137933030947785,-0.00747474603684769,0.216766724505264,0.21657563108783,0.828539078571398,0.982703758591458,1,Down
ATCG00070,M6_V6,7.6852161857211,-0.0952018507889561,0.500472887924637,1.17611181398914,0.23955019759462,0.982703758591458,1,Down
ATCG00080,M6_V6,12.6297098859665,-0.0587013726566721,0.465873587206982,0.621505653329623,0.534266975994696,0.982703758591458,1,Down
ATCG00120,M6_V6,72.7110139333098,0.181480641616939,0.408252173101337,1.16314028604633,0.244772589290998,0.982703758591458,1,Up
ATCG00130,M6_V6,31.084790666375,-0.00485032770525978,0.475909579057036,1.18581032873795,0.235697211628932,0.982703758591458,1,Down
ATCG00140,M6_V6,32.6895616691186,0.688559991516084,0.463539406878202,1.93817058337624,0.0526024143756757,0.357696417754595,1,Up
ATCG00150,M6_V6,14.2283392523209,0.183624319984443,0.478281262899399,0.89484423451433,0.370870360398991,0.982703758591458,1,Up
ATCG00160,M6_V6,2.6466045993974,-0.332225087790632,0.457611327043049,-0.551116704283979,0.581553675156944,0.982703758591458,1,Down
ATCG00170,M6_V6,9.64685568146758,-0.163342138307769,0.499304259539487,0.181667636820649,0.855843565370486,0.985822860247834,1,Down
ATCG00180,M6_V6,13.8370027722492,0.715695564117981,0.464705475824581,2.1862409681631,0.0287979804383818,0.312481720779606,1,Up
ATCG00190,M6_V6,34.9137120433522,0.186690670839693,0.426706174072688,0.55245403265324,0.580637319833098,0.982703758591458,1,Up
ATCG00210,M6_V6,5.05584079910749,-0.131338204655256,0.495825101733378,0.828296371666317,0.40750267716651,0.982703758591458,1,Down
ATCG00220,M6_V6,7.63000368447309,0.0709085934916975,0.500822538332716,0.979641720853392,0.327263003090356,0.982703758591458,1,Up
ATCG00270,M6_V6,99.7493970983426,0.297222283738778,0.424664803601688,1.44450821598332,0.148596070320191,0.797726272245237,1,Up
ATCG00280,M6_V6,261.301224067785,0.576581293218507,0.423291263023877,2.12365492525699,0.033699009103683,0.312481720779606,1,Up
ATCG00300,M6_V6,6.71388071650268,0.029971379268446,0.501414387310576,0.397768753506348,0.690800651918999,0.982703758591458,1,Up
ATCG00330,M6_V6,33.8050175308738,0.0882105398473385,0.462420448984281,0.795421418334186,0.426368405012796,0.982703758591458,1,Up
ATCG00340,M6_V6,183.119230850256,0.527691207896248,0.426278712456344,1.98278358660289,0.0473916081689379,0.345281716659404,1,Up
ATCG00350,M6_V6,208.064513594797,0.458588974952692,0.419477141594729,1.99048285664547,0.0465377706211701,0.345281716659404,1,Up
ATCG00360,M6_V6,1.92597156885898,-0.545688085362485,0.444386717801051,-0.669528680135874,0.503158291913459,0.982703758591458,1,Down
ATCG00380,M6_V6,4.88041541990303,-0.29599586163283,0.473311786973106,0.175549496838562,0.860647881719512,0.985822860247834,1,Down
ATCG00420,M6_V6,18.6377856714636,-0.0150151701276253,0.498091306748109,0.574739237195761,0.565467666684569,0.982703758591458,1,Down
ATCG00430,M6_V6,34.3561845389906,-0.393643722190876,0.476849246344779,0.333027348100343,0.739113639527777,0.982703758591458,1,Down
ATCG00440,M6_V6,6.08042299652964,-0.345384058835419,0.504611813422242,-0.294056391574922,0.76871481289025,0.982703758591458,1,Down
ATCG00470,M6_V6,63.373066366021,-0.000511399943407086,0.421409883410696,1.04634235873413,0.295402995150815,0.982703758591458,1,Down
ATCG00480,M6_V6,247.171928335397,0.0235661198673233,0.405762907169402,0.871530558216796,0.383464528159909,0.982703758591458,1,Up
ATCG00490,M6_V6,792.346562434748,0.69281279538594,0.434367244543999,2.43441227203607,0.0149159951055322,0.312481720779606,1,Up
ATCG00500,M6_V6,4.61597018791232,-0.383156244616986,0.492892541568096,0.605827921321413,0.544629026702318,0.982703758591458,1,Down
ATCG00510,M6_V6,2.87943292314014,0.0178616952148969,0.45304104908997,-0.00250345689116289,0.998002532484359,0.998002532484359,1,Up
ATMG00010,M6_V6,0.865064307575886,-0.00225878712464341,0.303415022067411,-0.100468564067001,0.919972338774497,0.985822860247834,1,Down
ATMG00030,M6_V6,67.3697081552768,0.543700098765074,0.452313771463321,1.31651617094149,0.188000854450184,0.913147007329467,1,Up
ATMG00040,M6_V6,27.0681790080813,0.237275070648804,0.434141365519201,0.0388078767070981,0.969043564862699,0.985822860247834,1,Up
ATMG00050,M6_V6,0,0,NA,NA,NA,1,1,Insignificant
ATMG00060,M6_V6,3.26841557760845,0.21168223833111,0.502285278212835,0.223689098213155,0.822999229384539,0.982703758591458,1,Up
ATMG00070,M6_V6,9.46917709647083,0.0302113942862871,0.487371174331214,0.0318966831481356,0.974554443759775,0.985822860247834,1,Up
ATMG00080,M6_V6,8.98911457723992,0.0985462846191118,0.46714982122104,0.40295471086972,0.686981541909449,0.982703758591458,1,Up
ATMG00090,M6_V6,15.9781447377132,-0.00672844145496137,0.464073298171,-0.0848265338441093,0.93239929860482,0.985822860247834,1,Down
ATMG00110,M6_V6,8.18677445368145,-0.29585572965002,0.488545693887654,-0.41542113204866,0.677833639550683,0.982703758591458,1,Down
ATMG00120,M6_V6,1.04760679939825,-0.176777731147051,0.312063126665282,-0.415704583514425,0.677626186861006,0.982703758591458,1,Down
ATMG00130,M6_V6,1.63472450994749,-0.0890340852885451,0.464762536594107,-0.459558585933804,0.645833091105046,0.982703758591458,1,Down
ATMG00140,M6_V6,1.99372973787839,-0.158030573956092,0.465945673979698,0.0604364145085187,0.951808057066377,0.985822860247834,1,Down
ATMG00150,M6_V6,0.479528264254663,-0.0627294570033334,0.25690225726795,0.262735256864468,0.792754640122449,0.982703758591458,1,Down
ATMG00160,M6_V6,18.117185096728,-0.285514920047243,0.424142688967771,-0.795421598229432,0.426368300403159,0.982703758591458,1,Down
ATMG00170,M6_V6,5.69575891877154,0.446732844368285,0.492642904639612,0.398882520179134,0.689979769488813,0.982703758591458,1,Up
ATMG00180,M6_V6,26.6648720147689,0.451962232640154,0.390410050546638,0.941233895222914,0.346585010334103,0.982703758591458,1,Up
ATMG00200,M6_V6,0.948638786542725,0.495634725858705,0.425659258955181,0.578339569606393,0.563034884285688,0.982703758591458,1,Up
AT1G01010,M6_M12,145.253269048776,-0.862688962140502,0.359070344486919,-1.53707553522096,0.124274813175095,0.556566735216988,1,Down
AT1G01020,M6_M12,44.1361178217119,-0.443949063563494,0.357777597887041,-0.995299063997675,0.319590832886479,0.850923013196416,1,Down
AT1G01030,M6_M12,44.2693888494755,-0.741922279884999,0.43371407711347,-0.831548442141587,0.405663874247725,0.850923013196416,1,Down
AT1G01040,M6_M12,315.304198716712,-0.488466362056752,0.272156210105861,-1.65220172009667,0.0984934359265853,0.556566735216988,1,Down
AT1G01050,M6_M12,188.677848681152,-0.562569469734979,0.333163903070286,-2.11755267169104,0.0342129700368299,0.348972294375665,1,Down
AT1G01060,M6_M12,44.6025945534261,-2.2373968250193,0.464454806729335,-4.98824320742081,6.09308328671346e-07,6.21494495244773e-05,1,Down
AT1G01070,M6_M12,5.20379403147454,-0.40641825883732,0.504856667073696,-1.59637522908079,0.110405043192549,0.556566735216988,1,Down
AT1G01073,M6_M12,0,0,NA,NA,NA,1,1,Insignificant
AT1G01080,M6_M12,167.124246343886,-0.112942332827287,0.357642240892837,-0.962935792875581,0.335579745906056,0.850923013196416,1,Down
AT1G01090,M6_M12,550.449354843528,-0.266462006311581,0.327088593257096,-1.18097106789963,0.237614216979819,0.757395316623174,1,Down
AT1G01100,M6_M12,644.972275980205,0.0205540272879398,0.359017915096633,-0.232750983411313,0.815954777162659,0.938330064274735,1,Up
AT1G01110,M6_M12,5.71779680583457,-0.345416364553295,0.504133664463448,-1.28826385127666,0.197654131962943,0.69519729173173,1,Down
AT1G01115,M6_M12,0,0,NA,NA,NA,1,1,Insignificant
AT2G01008,M6_M12,67.800754409683,-0.80011901685349,0.376335588732598,-2.4403129403424,0.0146745436419844,0.249467241913734,1,Down
AT2G01021,M6_M12,9583.3480228415,1.00830431884964,0.471443664974209,2.23983313071606,0.0251017581393276,0.30432098496344,1,Up
AT2G01023,M6_M12,2.43934361912627,-0.469593706826174,0.474415603399616,-1.02530652004254,0.305218580308865,0.850923013196416,1,Down
AT3G01010,M6_M12,0,0,NA,NA,NA,1,1,Insignificant
AT3G01015,M6_M12,0.125224575701476,-0.00676028694307123,0.219202381078544,0.146611029587983,0.883439047412265,0.938330064274735,1,Down
AT3G01020,M6_M12,0,0,NA,NA,NA,1,1,Insignificant
AT3G01030,M6_M12,0,0,NA,NA,NA,1,1,Insignificant
AT3G01040,M6_M12,144.53907892842,-0.320614267307719,0.325438907848703,-0.707600487284485,0.479193390170121,0.850923013196416,1,Down
AT3G01050,M6_M12,71.7381472996247,-0.223040372408934,0.359547560096418,-0.707743763557302,0.479104394877849,0.850923013196416,1,Down
AT3G01060,M6_M12,122.696578873229,-0.61888390164803,0.413199035127165,-1.88236629528934,0.0597862988935231,0.469092499010719,1,Down
AT3G01070,M6_M12,1.08420214756646,-0.266667997478775,0.362089583140853,-0.668492373904094,0.503819348239546,0.850923013196416,1,Down
AT3G01080,M6_M12,43.1766066700129,-0.244517642996504,0.479291673029471,0.316774647668847,0.751414602492342,0.938330064274735,1,Down
AT3G01085,M6_M12,0,0,NA,NA,NA,1,1,Insignificant
AT3G01090,M6_M12,168.842529203709,-0.39425822002345,0.297912952530718,-1.47826323947508,0.139337332960053,0.556566735216988,1,Down
AT3G01100,M6_M12,81.7311042526946,-0.884686588429438,0.336070976801041,-2.5803249650998,0.00987073808975568,0.233075442182109,1,Down
AT3G01120,M6_M12,1105.36282243614,0.0409681192508582,0.306193678223733,-0.203105254149273,0.839052765104736,0.938330064274735,1,Up
AT3G01130,M6_M12,137.196754560654,-0.0585907987728513,0.353146714756909,-0.135352102144742,0.892333492496561,0.938330064274735,1,Down
AT3G01140,M6_M12,19.3741857807295,-0.316176441856191,0.466872589854262,-1.46709219327031,0.142350977530747,0.556566735216988,1,Down
AT3G01150,M6_M12,90.8181131894553,-0.124570708993356,0.359324970050737,-0.565433068149303,0.57177923770968,0.870752459467214,1,Down
AT3G01160,M6_M12,83.3387106294732,0.295534847883931,0.359833231510655,0.910852872225369,0.362372899920312,0.850923013196416,1,Up
AT3G01170,M6_M12,76.6759927161876,0.044025344408449,0.370459303192721,0.153655423933378,0.877881433822471,0.938330064274735,1,Up
AT4G00005,M6_M12,0,0,NA,NA,NA,1,1,Insignificant
AT4G00020,M6_M12,11.7097343963866,-0.160385119943295,0.484035687399524,-0.649466984936598,0.516036579510595,0.850923013196416,1,Down
AT4G00026,M6_M12,54.414139316612,0.523563385426991,0.371863985010903,1.15082313647802,0.24980500441488,0.772124559100538,1,Up
AT4G00030,M6_M12,126.477449410671,-0.318237670974096,0.40359632202957,-1.22972201570372,0.21880121966045,0.729390566158769,1,Down
AT4G00040,M6_M12,165.48901421955,-0.784429863724662,0.331627008949782,-2.73427705410366,0.00625174163390431,0.212559215552747,1,Down
AT4G00050,M6_M12,114.558832202252,-0.847408452027107,0.464071218263361,-2.52941554300867,0.0114252667736328,0.233075442182109,1,Down
AT4G00060,M6_M12,161.21978826083,-0.705526810496997,0.33656130068237,-2.26121377704723,0.02374602238958,0.30432098496344,1,Down
AT4G00070,M6_M12,0.281461453250061,0.197959103171325,0.219245951271192,0.384973115530796,0.700257334053283,0.938330064274735,1,Up
AT4G00080,M6_M12,0,0,NA,NA,NA,1,1,Insignificant
AT4G00090,M6_M12,76.849537659181,-0.133838875206868,0.350534939767378,-0.319710848482746,0.749187535194931,0.938330064274735,1,Down
AT4G00100,M6_M12,507.331008021021,-0.18332454303448,0.344057298410816,-0.735751127370875,0.461882168678671,0.850923013196416,1,Down
